feature_0,feature_1,feature_2,feature_3,feature_4,price
677.8949696185213,319.83388938315426,196.45099182095393,671.5276967657582,842.9732964010842,600612.1464529814
16.25278867736968,642.803375308512,442.8730246222124,898.0877551269836,321.47293085420523,555943.486904839
474.1848122636217,514.7671040351863,140.439521371053,712.8923026989064,830.4763451209595,628778.7412456514
57.909276896260245,291.38882053690276,38.04468153505791,956.5441046882423,667.1688207038236,371012.2602948166
964.2004194547815,531.4942783313078,802.0685238956139,374.41398387974,353.81903257264094,811097.0137431328
378.2678171051327,657.8621337264282,359.4531510216522,900.3674516042256,983.2748650501553,755995.4990817222
30.42651533700591,193.62329040249648,112.24999258738599,42.364047091443254,227.7409933472865,172460.02249920677
446.79332036908113,836.9903652886837,221.8240305099961,493.94525566220125,929.6187394467545,791078.5094499146
667.2147067866749,798.0790197559975,550.9939701854862,980.46645884063,588.6621546814742,899604.5619576949
45.510713962591545,197.98279993979483,404.773628957148,601.2771725737763,771.9308674089599,374470.79937331483
413.0861259038863,710.0583050156887,789.8695031091249,317.26019724998275,979.2702400358186,820830.1311321921
649.6564952358356,880.9980607861312,555.9376888086067,741.6031071523237,770.5440616163653,943333.8782394363
908.248379234579,150.34975687137032,558.2834241692485,428.37851310585626,923.1590211737403,645713.5623736543
105.0946942489992,982.5738886809128,875.4513240932963,73.82628156424853,490.96638554047445,782992.7944241571
717.5595002125259,738.1515456910564,906.4941252379208,799.865435582311,310.9303803440895,896952.2855149424
498.4347858624524,701.785762935854,138.4368413643514,193.99079760019734,481.0424481098726,624634.9090101612
298.2457987055127,862.559249784095,586.277321520618,348.66519771836766,848.8330256044101,805066.7071316863
804.8784485542388,998.3548770992695,847.3076883337349,414.45653480567967,127.49888176998847,973831.5246357004
840.6409082004778,59.75791796039398,350.2712073448542,919.7379807712738,960.7664734451007,592882.6651079891
640.5645935212184,688.6483169837136,42.45448872552249,514.4803410895479,546.8681788063412,682769.386328608
340.10074612411114,68.59683475388434,228.907599724394,357.98393686119636,435.1419865163296,287919.33986139175
590.9267255335692,722.3915186982364,317.63187327394616,328.9537599189831,19.691642723703715,644970.236469781
40.8748600940183,257.8216943085364,740.2449976749566,628.3138303739122,769.7890206778347,471689.7502491502
768.9194362148218,856.5674676693012,720.3192659868836,979.0109190008228,898.8252193018174,1042186.2336959288
586.7171662232342,588.1576704911718,34.26704035222949,998.5265777083542,131.5759973661418,602697.0687031023
740.3471966315919,821.0151951243089,373.05452930520323,196.85205466531374,98.75988679055503,747405.348716763
748.6060058295778,452.6535292056957,713.7177590011356,915.4076488518006,146.58373615105668,712183.5538781582
919.1710007237997,411.6264595084367,305.26700989728903,943.0622606027791,990.6516926063994,791176.3053229448
198.89221776744813,656.8383469519833,106.49531377106037,650.9140038575058,827.3132277758497,603124.3663343545
684.4985465240676,417.33314206259575,383.06635956376954,393.1224152234171,589.7118179929232,622851.9619911398
881.5672700724956,929.0661572687678,53.529620207318104,181.6223946456883,112.22431582828851,778957.2088642665
193.334640766914,346.6078106091718,506.5316826226238,629.4612270091521,732.1422191397014,510651.9912220024
890.1115413858071,989.0884372297908,662.8564785571198,845.3645186677629,778.038846924699,1100181.4850655666
307.532039218712,875.6922702349231,42.763137947798846,0.36734375145786036,273.7326293884642,584515.4181900517
462.0975296274499,638.3628950006773,101.7702665445448,673.01013383484,801.8158670596946,672158.3819526356
185.3129195793668,415.1252548317939,519.9849899533098,451.80701808448066,799.8299308884707,536603.944210305
960.5223981193308,798.9531640081799,77.99281787582457,804.9355721591271,66.59633223555117,799450.2369616225
235.97038524157,153.09689683572282,197.51910684608544,528.3151270573507,671.6898576108537,344906.4490897705
470.321282336041,959.6956390292436,240.29232003016665,763.140230254793,870.1821785071485,879251.8229972556
562.0661107547191,456.2225019615531,596.1844467792437,428.80977016034296,555.1938823233694,645702.0824797403
416.9339521288016,400.469710294134,695.3464681395299,92.85121306796795,166.5420727288208,503159.2142570835
851.198471715004,771.077346815188,281.4537272943938,377.26893266576025,926.0265066284805,879449.4411315274
818.0772251738613,614.3462999796309,221.49017880295773,44.251971315269586,431.2578468418982,671650.0138547067
672.6271392574619,828.4804905178515,852.6890057422694,32.77590129336338,244.15703383687938,831226.6462368123
339.094588477403,188.73221095938587,802.9753783638378,767.4657630849425,516.8330403809708,516579.5117701764
982.9264779958555,144.05854109084225,899.6517033276689,116.46325416191617,163.1817055141207,588037.398963097
696.2192002506188,109.56969204168931,565.8450954187109,420.2335364726536,728.4739655410149,532852.583338952
900.6752388088652,769.8715146690554,849.6898764211883,32.94544853123238,310.1954982442031,880754.905117651
515.4330866863323,415.95331462977947,231.25495297968845,307.8740979600233,945.4309703916057,587647.5231718302
294.1808798713516,353.90411017978573,3.7097737500186856,845.0776272778745,154.84070340157663,379698.1694319247
204.14427551372606,255.26451709202559,884.6220568448426,206.4514112463147,797.52636086794,510767.17486293294
808.0493403229045,927.0205687863959,115.56131360031397,217.27897233783133,742.8982920807214,867767.6978838815
196.00075428073905,286.32954687344903,166.74158011136265,172.6966861550493,481.5533546282057,327686.7418814231
109.68306211295852,321.69761846362223,426.593909598879,24.54811652397759,388.3331664744526,344972.3633317733
94.12243608551695,493.57853114617666,825.7381885570964,818.4221621817873,80.44851553740051,539444.1300246868
601.2277576745201,834.5863819712365,237.97254293463533,761.9265114495992,890.7643464500933,860215.305186331
806.1241514404442,107.30103151550452,9.0599995223849,191.72410992184564,270.47734094662326,361821.5004985854
616.1829906159595,384.2731752423184,703.4070306614735,353.0749605216086,154.4254246546003,582448.9738748448
312.6898434860351,884.324226389135,958.5323442450648,207.51273406736848,788.4683870244413,871603.8288490529
273.3487365398707,887.1315434314075,165.54561279625545,665.9599186940569,84.21126471318252,642767.6588778129
973.8933239738695,700.6333446405429,841.8157394050852,566.6693393630345,476.8013639288602,943794.019172566
621.8823913943651,528.7415116994481,469.384355145153,759.4502514576428,178.20095493926814,653521.6180630358
171.1720481551585,431.8426506497062,320.747916044946,74.1245179130241,844.4704924187344,470213.08901071275
771.6028066943497,543.9214998029847,979.3245372643689,72.60006654760531,766.669301027875,825732.5518036264
266.3703916090968,368.5989199435754,219.27938520306756,789.0378914618652,144.240102021566,413497.5004029448
840.016697735278,661.5776482298339,59.02324526911473,810.9817316001535,627.7557161629794,776567.7268316608
904.9823195783415,748.7223064086382,561.1209274297748,836.5471806191978,278.0502383012221,888141.6022560102
546.9500618445636,293.6168198034101,968.2043910905087,226.19630084200637,15.738239670462505,535130.4443421814
325.8548420037962,502.5093969698047,28.362934230075076,559.2483000339073,874.2827749512302,546472.8734393155
704.7321944166702,622.9683229783043,955.9617507082513,958.2793338421059,824.2664697032286,938287.3269807918
607.741847385851,487.76455949770667,13.31611324646731,606.2619062265414,989.0880753568538,642296.617156315
818.101050024029,340.60464388435196,152.047025044422,784.058614467154,743.9378206317415,639922.2724404003
967.0467919793231,874.8423619393388,555.6626252724074,101.28424696474214,483.50065838396006,926211.4854436059
313.69505402231704,512.4084820248398,301.7015746396532,861.8229919755958,844.3270139828222,629202.8791945991
315.4651571670559,599.581346373995,430.1808576390541,909.0927570285631,187.36090142632278,606055.9957452985
697.7284017849594,970.3753278372166,175.27551956309017,201.9664284242032,693.7233386722279,859258.3015062222
779.1539245249139,490.5490547939327,609.6864651471213,212.68240881182876,476.61422856732605,697901.5118718344
112.07188087491515,321.4219252756647,284.7797050309543,444.62536010242,930.1263622436969,441015.46285320463
181.2676621478424,401.3882466247205,615.5972191096447,946.5570860740016,133.14819153576818,498275.8322902657
917.8766169931135,81.05378863406155,480.74139716026446,454.58986723048275,209.60272887719555,495335.9180925852
347.4596681158475,454.1652683483981,865.2114629106293,955.0641453735598,518.9256786371652,684797.7039800069
870.0997902944218,608.1715856767794,349.0873419876754,194.19420761346908,413.1347717827648,722537.4426082269
522.8242829238477,44.44338825955618,145.84116587085072,600.18442398144,225.00159467716207,306613.1355820597
837.3263760812974,326.9422497741906,104.83420725325088,83.53058855531702,937.1230205317796,589398.1615537328
118.02031124187917,140.90976416206001,862.666057932753,254.28813027734398,665.9514107544161,409873.6522104478
816.7256870298913,607.1806401301922,957.4885434478493,708.8828992608413,112.75150990365835,832399.0581393297
558.4100265458799,718.1865260891839,801.9572403734452,26.32133528409153,718.8789152714245,802331.2064377334
825.6808210194495,746.8338109353565,512.3491456555981,458.0209630888029,549.4185832998159,857440.2049492107
704.6436988266021,922.9142906324854,617.035210641125,887.8343062834696,701.2568474457273,996299.8608922422
68.33637743884758,500.8281900016218,286.4863483152423,285.1749281325723,355.9275512159842,415341.8141603904
314.7327720004758,578.6099801171002,683.6015003535571,268.74938707673545,129.76262256838135,568891.9340003359
58.8087209344621,575.7528450305523,186.1301663330024,9.247994223699374,927.7530793237041,488172.199347822
537.1404190832407,92.44818024697277,842.9211121274853,983.2027382901181,448.6006620177172,546248.762210293
42.48960823815817,117.5459407560635,381.6537466454322,885.522637448877,148.03867927776204,262632.74681798945
823.9900940026955,14.976260219019434,457.388698785811,644.3971409505681,60.379482025596396,424683.6646324977
614.7627506164866,944.4041214695561,160.25992013659507,729.6113830353528,609.0938979435434,859128.557091969
185.11638887923056,6.203414709366029,9.284450505927078,532.0924091720286,942.7794095611936,258989.78924162567
644.2986274656124,714.2998462937437,493.86548692053714,581.8889426345698,126.36752533060347,732946.5548251078
876.8206204006308,760.7926286668019,998.1989528446096,297.7229475556213,227.01777179605787,912885.9816482054
125.16165796134293,964.2097566160448,780.8851846280236,166.3246137196387,552.6864711082139,781300.0082853424
413.76820806727676,151.48600780619282,162.07298502996548,963.4699947451857,304.9641829577222,378564.9816532391
941.4392916839432,75.6106730650844,460.8030422931906,129.6190485167601,4.787385241172171,430826.5026870366
553.7660737060766,113.89410481136342,722.0245309336797,698.1163757068996,176.33290746448915,468360.519522913
941.7421432655167,721.0434084324896,297.97026415692994,709.2337639507906,731.9302776815359,888351.6590325289
342.2263312509606,375.5885624614592,359.1065076533001,616.618443552074,900.4101465401793,563944.6436722522
173.1932362285876,875.1996098363184,27.6531565053425,660.3385959782224,414.43887318969416,627970.7487832614
791.2815522324937,721.198112930903,480.107807145184,643.8640367225968,501.7731306999452,838479.5294953666
811.5184706218832,476.08398596823196,523.1559899920758,250.52058641717855,605.0430168104723,706725.6230154237
302.90480866983506,577.284014542982,169.67811557406986,159.4690923411588,417.02974119199354,497217.92726322904
426.81951511054086,268.10926491253906,131.59685036669,39.21053921389706,25.231827287816145,299473.8680419368
271.5502900064757,461.85344216193715,726.2432813061271,474.87170071400897,904.0508194352817,646221.8356796574
35.219804575407075,180.66062154063434,338.5144927701427,577.4961880651225,852.7361578939424,360956.4648859544
350.20195195657647,267.98868250442007,61.88916884289575,821.3034776981041,379.666443206679,396585.57570585806
571.5501954169343,983.5554181712204,1.5945706042945762,145.45014069886597,779.1109940193554,799027.447777882
805.1274852078378,769.2471190327554,536.9988910428293,978.856981023056,396.1845599953205,896919.573412609
601.9436981131123,63.36900454884831,409.8574499073387,722.500087509922,238.73884077069928,409589.56440902175
943.8275890731485,686.783367643289,287.57538285757147,768.9989227058563,83.16477180810911,778187.088897403
974.7744225104566,49.28525907355852,933.4558911487183,252.85387774826117,757.8241076908905,648446.1703694125
0.07369943310608917,254.24008917959972,749.1006066497199,532.3360708973223,114.95214963711487,354738.0856849547
393.62974583727527,375.5493550845426,568.1622441809499,667.9770724602178,840.8302424122501,618448.5893650968
497.23139697737264,392.0217173051701,143.97653409538168,804.8229649897223,713.37040541456,568014.1624772318
408.6773974546853,518.4323099426695,665.1828444118888,164.8055898475378,27.19779440792025,539320.9456805511
317.5036991866854,595.5850196361631,486.6060912814587,692.554626863127,819.6898055745352,687809.3922108394
488.4424667302759,134.26702371782483,850.6279997989659,574.9903272741144,739.9374807828707,557673.4757852688
704.6646536082916,968.2117713312417,295.3073223358139,705.306772779262,365.6763331259183,885513.1605913779
395.4107209186417,230.5946366587215,344.0101756508539,948.2967516582631,292.57084694760096,447227.37948949623
245.99060595658673,583.1379784738219,258.0359567417546,473.385725594295,834.1762565562369,594594.5484723629
230.40031430717556,426.69141218392,610.4897350200318,545.6289245734854,974.7232374152372,609022.7313217424
680.370254395195,739.9462420484398,966.9559479667332,414.43802522852104,355.3798150610512,868292.4341327621
43.86242976638255,184.20430651882714,237.18963205167586,183.5044670713385,754.7838931965645,289645.69961493346
535.8829812761117,667.6338014584672,820.4621608393736,230.7739412858947,325.9239398214991,734461.5957521563
708.3602670365968,392.7589459044728,29.27094010104414,434.95521902687796,908.2730864154142,600237.2217692517
409.0215115928747,332.24891644274703,989.5250829450272,644.4155642370132,365.9980264711808,611630.1686950854
102.01953136380737,787.8494449464212,708.0749334877577,921.9157992485649,217.27563002800832,696465.5275566367
114.92434998823198,724.0725264090636,203.39584199869566,176.1038377894961,319.80733539607206,507487.3854809064
816.8251414784377,539.5366051096307,45.85035510228097,463.8946746593172,683.9796113664752,679606.7308346258
538.3684384690157,572.4502181565559,224.77732839266463,847.7393315953481,561.3987175911242,667246.0737267276
713.2460130406765,981.8642170133026,428.1986576745321,881.0666126765085,7.281013941125014,883954.503252438
33.4072926151201,590.2799217288169,311.44939554220065,248.27656701970025,277.9353572089586,437427.23010026076
318.4029346105876,728.947696143423,569.1959722309446,789.0359725593335,830.1965798350519,781499.6749494767
842.9348593012821,414.64414917488756,421.2733963164108,926.2658801405839,661.7635946044105,738978.7155525283
80.46718397913877,542.1869540924683,356.007259634907,987.4349897163631,13.655406462292575,471966.33426389034
612.180873070558,723.623094398858,288.9067713573552,973.6415182565321,859.5366270217113,834670.7663215692
915.6528409858124,19.23205935154848,569.872151314809,294.6502419545467,849.0286349356629,558897.9652355615
632.8496569149625,538.8770043211098,114.5881696756057,540.2228047861907,631.9041463564266,635473.4920114123
955.9123093102046,585.0510104238696,967.4006017456544,961.6061156066621,650.2003358335975,973023.2629399777
505.9079841180887,466.0217438260493,890.3785611157826,28.256682971756764,113.80819802357156,587863.1687079788
102.07172911915185,756.9353251210548,339.65102385253476,637.968544740701,603.7829038425656,637919.0196612696
385.82796974253165,531.5677222423985,645.1385335716601,940.9503298781383,575.6340728609814,695815.1512581909
614.3675117683143,67.85581770377547,952.2158147601119,528.0819279093862,801.2734198599219,586503.7483910049
50.29106314738907,420.910135737091,256.9754591527016,266.97589868858995,791.4537299609294,425153.87396097323
623.8667252688535,439.745311842848,10.585739586393416,964.9279429455298,962.0232533557238,655675.3924644731
217.55221028003845,41.34637231655669,530.1993630119022,951.4108146164075,910.395845764935,429779.7384111
584.6628638893966,303.5488506537072,329.96088376919596,897.9135514860276,491.7840356355769,561382.0536975979
131.1162289671456,248.42547597360732,276.7949014674991,123.54668493190934,463.04438152129137,305407.60846650176
916.050908274991,668.7825429922609,72.47392424885612,5.494817809162722,276.24766746925434,671500.9971076974
362.69293479394037,776.7496690467758,967.0055239303666,387.56717342354364,686.6900298168612,836607.7444726315
994.9019073529632,745.6665838750143,636.1895490858444,78.07485417830429,323.21520119473024,859049.215238597
913.3921584571569,201.00548168090572,843.5903592732082,696.3236850805055,366.3243708307546,673136.5825310685
529.1742697126566,542.8064687528135,714.0537850738863,516.5559410991962,133.07599018416627,648977.0135945408
773.4546715219126,406.27249690611876,963.0938902119273,283.51378229303435,263.0787802965846,701215.6811098894
333.50739567518264,572.3170159586255,894.8697402009823,176.2816401400148,279.6787975992202,628844.348860699
581.6798431478618,454.3342421615151,447.32288725572533,820.7342620964065,923.8783025113612,718300.3319817369
481.30696606988187,687.3517954472737,801.0587110273939,518.3664103871639,294.31640895373533,749920.2958161121
638.0845977222838,585.1091003060592,901.5628197396104,52.40703676985603,910.1313871334668,811118.7563437426
534.4320281653596,15.676116049913924,344.7021787677881,724.3335638753198,488.43308793583293,386932.7911734834
980.1590374409924,422.61007383104857,326.6352296260078,821.6719344295681,547.9066993580313,738975.2385198125
682.3265790625588,805.7023380386776,671.4275461256203,422.40749476866455,124.79644789430067,806897.6315935594
580.2481665713005,897.4333267292595,418.89242651841494,910.7252348428406,503.52781978240205,876739.0917922104
620.8415624424765,832.9884760556429,564.5971096407216,90.9693392955635,980.9794008003952,878250.403056302
245.8493019128337,710.5053286301985,505.1134386177387,478.7726368177081,243.94081886689145,619840.6039633784
722.1507657001041,112.78826483098725,990.4533093614853,845.3735371072039,534.508940005792,641914.3470398443
424.55295605800944,286.46463245986763,501.5914709407675,879.417462024168,275.0064007006836,506848.2685783957
500.53745880313596,234.54990206703087,337.14911366495147,190.26050892333245,990.5391939211878,508779.5474114148
571.4974464624556,732.8151240366955,98.24991345203671,366.1175500743158,892.6398030473215,733464.1209035168
84.43832642394788,165.48322833961316,625.4176103511686,622.7889941042251,838.2270444539296,425758.5397999043
935.4927638714214,141.98647542526376,259.37381852699946,427.46140569325587,0.9032855212496305,452146.76353197737
69.81430295969493,226.49127794102165,481.10196401581175,251.52273816861282,876.6818922230481,392276.01808101934
324.2728755420111,924.6228121426286,974.78726073471,449.86153390757875,227.12881689932362,838345.5456658194
291.6661334230033,776.3336816594461,273.34970779259106,380.5828679202846,478.5758584818498,644666.0896084944
575.1111164699842,996.1004403012381,232.20975516359232,353.42370324816886,262.891177010511,797880.7697771185
361.1134366437103,100.80451689462055,359.8097672410472,887.8650314643885,298.58984784644906,370750.6859986921
371.9347798490689,944.4741644379346,728.3789963268682,516.7387148180484,777.1927284034406,902470.9874575923
123.17964885450394,464.49035322084234,118.2361287358663,233.61814501958,141.8672597402586,342051.19276410557
361.8012391691393,381.63932039592584,947.3085818332409,264.12573118752925,472.42884531651686,591796.8179703231
811.3794039634868,815.6175864366617,750.3431870350203,287.83376214007296,494.97161941135704,908685.1945415556
186.21159518672326,188.39952278280424,435.84121313831093,738.5922212429412,526.5842599978379,395682.02038600814
886.6832208474523,830.9087977775758,31.60544282040556,568.419042866216,609.1612643556431,842733.4772529505
961.5751443000815,23.236626708861728,531.103770968629,204.7813619358524,53.662906291589096,439421.3485394101
587.4885247317233,772.6041436328024,774.8654492251878,30.288410155906774,406.94640027158937,786617.0333694892
44.5096271486205,247.83864699076975,192.88070275794834,215.18257924215723,339.1184140345286,255224.06529847084
277.4180418359983,962.2799113275983,352.40712000938214,894.172515292972,181.0416715209251,756047.1261609283
763.7468671882143,61.34553602464277,462.7612294693413,5.510440235525937,810.290763069436,479584.7692781704
950.486036037784,35.10737082714566,933.8463614733145,773.853891491353,358.86157879279534,624741.5790132155
908.8765512228052,296.25727125090094,409.29531223476204,96.71126219202164,656.938961900144,615159.799347235
29.60082874227188,484.90527519903725,683.1918502525339,821.2376009491109,149.94138962166215,496207.3878389867
754.0903662487174,719.0770235550295,559.5705341197842,584.6445977878641,91.27072085677813,777760.0459674606
600.4710432403803,381.5222070708323,867.580851341647,313.09888173599023,576.5950773635246,667789.4885451979
426.5713997011944,876.261938250313,253.91666698918903,78.80236030946041,748.6557209831396,742018.4410625662
412.89661690832145,589.0983591262915,26.389331713351115,952.1097913974021,877.6183773849765,654492.7024343256
623.8679005772775,17.02984211261804,377.9764739828766,978.7965377421489,681.3303587402346,474525.10054809955
160.98786131341913,460.59674865450063,966.737743843486,534.7081744165934,24.614528029824555,534347.0164243988
619.7720842759777,271.2165309311598,98.84595187690437,402.90844473189304,558.5230974322449,470233.23839266505
17.040718047802716,559.0468086359475,511.2031468396374,793.90838309876,423.54981681539715,535301.552596285
553.4504296698863,742.0093040571263,897.1458717819455,380.0345760236875,601.6334957831465,850409.7660968408
694.6109034163818,43.27067644219618,800.7605084861348,377.43018521539386,670.2389414436099,534461.8457240775
471.66406620494905,702.3391426917073,724.330979235779,191.57101348646734,662.1742342864505,760976.0464333919
851.3234378820872,235.5672005049748,758.1834698938778,633.8251131552236,955.1260344725638,737090.7525470587
260.24657729176084,154.27777765800354,312.1210152816999,257.95877819791866,756.8327604735128,361550.32083548687
733.1093038467983,669.6849008553338,216.37911445848778,861.8068074390897,956.5715558589277,831866.0321975374
531.6058181086445,649.3727306293858,500.6920990205621,283.5577151026039,286.14760399660423,660246.2593923995
313.42052273491316,190.85000416415397,901.9236326293176,858.3981340466859,461.63936131883673,530690.5707713712
367.2514125601705,939.0783565470986,222.3734692328101,553.5419594668016,54.49815554216264,693324.7128346964
191.202197017449,604.0269333595097,662.1836528441697,580.9958186732397,869.6014159992898,685338.0374787068
993.405220822747,763.8618421529112,465.09178414375884,833.9346694541026,120.38739416600164,879744.8479452131
683.2706964459297,518.337787453434,178.0658862557184,972.933617280214,338.43741977874754,654429.7629489831
615.4234059633834,878.5942375249521,506.6888439148206,115.13785017643185,818.7390843472899,862784.1468956956
353.2137670588005,983.0668688918388,883.8254464445581,853.4493333489572,356.25317753789943,916790.4959215947
757.1297778090657,986.3290630015888,526.3216119513313,470.7321549552316,14.665820972070808,879827.8421157032
700.2037687349363,858.477568601854,247.45718608182997,315.02457711465684,500.6770213261564,801095.7203853403
72.08015736151685,89.64247609873699,421.1107588880808,261.2189527034217,406.0373025327685,242479.65445115665
454.386298099938,976.2733967391182,944.2598201028372,139.7301515397661,882.5859737322464,965568.5514887905
80.20666233007856,507.63546971775406,163.90990010976537,365.89214535693407,743.3402256486646,460744.5247584032
424.5054793568499,806.9512875713338,718.8157110375419,942.8394462110163,534.1560205858773,851667.3102515603
802.1479539877953,322.9071063370519,345.7458450898646,400.51046358150546,410.91573429808903,577367.7115980218
103.25322066597454,519.0989393318636,96.80321926902558,889.762135819764,61.84478322329312,415806.3328738838
449.69443030930876,284.69406639043046,154.8694156544791,783.8366908422123,714.9323989195257,498852.705988482
145.94789018151312,632.7656411063102,792.555167330446,773.332220369887,92.27959766336159,612611.933792386
685.5127190457763,716.023920883577,862.1662670420272,508.0443388649867,461.09400030335735,860707.5337631053
965.1163249194699,796.5122557387535,558.730990806489,330.61707131127946,845.2379960035107,965002.123919738
455.43638946440467,92.68519215816062,454.9042727134398,871.9683961501463,448.2821468944455,434355.75149148284
14.349147740350121,611.4853239164696,995.8300034113987,817.2485840405118,617.2379466181479,688994.5062705877
914.398886797885,813.5816816510619,498.63935274004047,591.2202854073818,731.2928092030198,954418.523128712
846.4261639788647,58.1764023767114,774.8038571611511,447.503439978202,660.7985603015408,587525.7391515084
764.63301095885,539.5019250274484,158.51485058039904,409.5268315182661,76.87299375237977,589481.086163725
689.3006911552638,953.7061819630834,795.252812224187,389.78642278711874,584.2914960054943,973761.4946466628
304.20067584686916,541.045599554965,300.7269057846402,738.32475679861,259.34150798702547,539538.4848049592
964.0203904338945,661.9487321735314,68.77784768384376,10.77776350569315,997.0463442051004,789434.683029027
220.50557821579352,312.5627484571776,208.41401420210838,928.1017724711824,652.012859668614,458022.4143247783
504.38632355611077,557.6508144925704,317.8728472991873,614.1750023638414,419.6003634549319,621816.3321033397
199.2281464241792,656.6050997098814,373.84056925921203,785.0663791171615,415.39495750952705,606336.3641843412
508.27137504619634,787.4664791808963,447.8780929197311,966.2211351241646,793.0286671951117,856451.0222051145
826.4304053149785,953.9204667037277,388.8506288432074,580.0802641821708,693.5917407956035,969408.5950002656
673.4584835406307,952.9367945610195,288.3486338783345,291.361528625992,918.0044020391467,907673.4494111467
799.3056417265597,203.35662406959776,570.0468780927677,745.7637340963282,353.0363904475091,587976.8083988832
434.38225122139005,575.396611660893,467.10855754821057,753.0423900690329,5.938753683069731,593149.0139544688
434.6325243910505,337.58137532887156,609.1640528298269,775.9584418813597,76.14516220153023,514358.29096841224
158.05973360119242,665.0816241420333,738.4024410154169,588.2017770788353,982.8033489679265,740053.511633282
499.4614891065746,136.29233509764362,686.29106037108,602.075522194798,590.4214750302634,507421.37034137687
545.8536352463982,939.0957095495389,129.156396826558,73.19729852497836,154.11716937731978,694558.8807722973
244.99020990495046,592.9463194364691,612.4252490967343,232.60187745708427,489.2254993109375,594000.9396612132
482.0618527677348,453.11076628522494,803.5452949126582,471.69306987563186,758.365495956166,698657.0064113642
166.48113180479805,531.9673440731681,824.1047760631956,177.71658391625766,464.92216869766236,572763.9647770323
609.0793160357167,184.77457483728733,756.7656059114031,78.99624779631742,946.4155089077187,582394.8853857645
468.2214942181358,336.1230863654765,116.80700716264036,432.5966430678647,659.8040293907718,478885.79518549476
94.48727914238408,306.26909516774856,836.0175827727111,646.1810255983272,206.3730118576239,449156.49711288774
160.90979579308916,904.4850262008998,287.0202213409844,179.5001688986303,999.9640185426024,730715.038615093
309.19182777790587,124.74018780936369,461.7576297529471,434.3451101984821,926.802475830331,435632.146825511
134.20494747630474,91.13640612930685,92.97867090668011,904.2874658222364,449.3691779610771,268112.69292971754
150.60652815522567,593.8300983792906,537.6233556508321,198.40674774889933,603.038139426371,564313.3336590814
340.2312343169456,238.37076773086997,510.4006108990281,291.6492615163876,222.13992176121323,389411.89979417657
879.7224082996742,155.7625765734173,280.58997728483246,386.1383798498257,273.63831030002285,481594.4891473651
210.71064257776962,771.146097054588,329.0161587235815,112.51295769933844,540.8951624566957,612140.2262517815
125.48849723641031,357.5196074409279,881.8267622722839,369.1611951062197,632.50897428825,529547.5251441906
514.6255360086312,137.72484577797562,649.0695977908351,856.0349969338063,93.21247404534405,457790.30672064045
753.6800891297916,690.2112815189781,866.6605749971459,104.09193213346701,305.6953793966788,805080.1104906464
694.2914872263741,22.017978886650248,734.0756777304887,857.9785790011209,453.3040523767575,525700.7777290527
434.3299034266521,278.468962069366,5.051870005087333,186.30351666635602,979.8641184223712,440977.35695242643
867.2860771213566,266.50463874892137,963.7488571210464,367.7126159532859,297.5853747511801,670963.54721328
152.80763544988517,901.611069510674,986.9924910668593,327.4114040526824,703.4304233584269,837457.3772925219
335.30340980955464,104.99073930545522,392.6923068823239,551.569960761176,123.01675917649423,310781.78992297896
818.2727747897611,497.3631168932895,234.38295250457298,592.7595785429434,793.2593060544021,724448.5954581593
327.6243490519758,701.4763244005944,427.8591799806873,964.051168845601,770.9400866027316,751773.653766213
356.35090252202093,17.747959061762074,657.519895380428,197.8721585848523,121.87917564913275,290579.4935209081
931.7764513967937,999.9489702149168,269.8888205643851,301.768552165938,164.9889392381687,892356.6516135761
457.68477592962375,865.8437598357476,701.5059521248778,846.3315580765876,228.48165567358046,835965.6603048582
730.4560674084802,918.5266283960602,281.4161142143904,690.6535435911851,400.6574116898545,868520.8297923045
290.2266451589226,969.6234687543495,348.6332299682927,107.84968126068728,388.5892096203356,717146.5686581051
447.67829095998235,752.2108254992379,949.9142669470027,817.0569837942127,930.941311255106,926184.5196271864
475.0601299749311,719.3165682364343,309.0495850124024,69.58710851901795,365.47352532599353,631732.6551368181
697.9152283282976,274.6221102480437,861.4058956415209,790.7728499829019,194.04254918460296,632390.6497755233
330.83676249080673,825.3026175490917,243.9377895112994,331.6021456671306,343.0669324230867,650410.4642878583
801.0420278257667,37.030265605016766,73.7869831214143,578.4515481629376,397.11199099606665,395058.2997833406
632.8853196107076,266.4612761793829,909.5826774815607,760.9418871744562,67.74622055039603,597474.709825638
783.9054772850342,969.5823723122513,942.435620587473,735.4837980254478,123.5937534812156,1005956.3682946161
576.0767658404541,284.2327288404888,970.2129436362472,717.4857253616094,610.7655897874192,677255.1438339282
695.0880426047262,437.9791291096805,372.73675143760664,935.7995794399642,331.9271347926867,651639.7307734468
41.43613173271932,400.8401541544574,790.3403526216722,648.4683580489194,962.1707754778747,585180.0194453456
106.20186761913763,911.5463022293834,368.84919391406214,474.00258542191233,428.48215448923446,680285.9374881124
116.45228109244144,247.7964557251887,742.271569229792,23.0075418456952,133.88777438627451,335688.8234987473
25.210168791350075,857.3880573235492,617.3248277817796,169.92866211855883,768.7722230537536,696700.0354496475
966.8005974515538,934.5603745300182,921.5475478121652,7.810215405743226,589.0134889852785,1037121.3028391453
256.63261663902927,564.6472143098588,318.0302891605547,153.66654277261262,444.4937233583467,510021.0191442902
495.0963271763734,989.7655068476246,42.38788413854011,301.1551988972766,851.8938450883227,816794.7164977834
