satisfaction_level,last_evaluation,average_monthly_hours,number_of_projects,time_spent_at_company,left,department_IT,department_RandD,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium
0.7350934004865519,0.41118795184886975,110,2,2,1,False,False,False,False,False,False,True,False,False,True,False,False
0.5403069101841516,0.8827850184008064,297,6,4,0,False,True,False,False,False,False,False,False,False,True,False,False
0.4446436440624554,0.48273696544874595,228,4,2,1,False,True,False,False,False,False,False,False,False,False,False,True
0.29987396938809086,0.8655861098891453,115,4,2,0,False,False,False,True,False,False,False,False,False,True,False,False
0.8421637175208037,0.8785254873919959,272,2,3,0,False,True,False,False,False,False,False,False,False,False,True,False
0.6475150418785108,0.7227517157975458,211,3,5,0,False,False,False,False,True,False,False,False,False,True,False,False
0.49991697648774547,0.5858091749877709,147,2,4,1,False,False,False,False,False,False,False,False,True,False,True,False
0.9495963160395503,0.4870196402499331,169,3,2,1,True,False,False,False,False,False,False,False,False,False,False,True
0.14305493125633495,0.8420830640325995,211,4,2,1,False,False,False,True,False,False,False,False,False,False,False,True
0.8651547506845428,0.7608321915890717,88,6,6,1,False,False,False,False,False,False,False,True,False,False,True,False
0.9978243336513751,0.7932720738961385,109,5,7,0,False,False,False,False,False,False,True,False,False,True,False,False
0.8982478997945806,0.4052014539070786,194,4,6,1,True,False,False,False,False,False,False,False,False,False,True,False
0.8293929270540628,0.9565102094246947,124,3,7,0,False,True,False,False,False,False,False,False,False,False,True,False
0.4368753940656922,0.4397741124679302,83,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True
0.30818276403606415,0.6200835310840034,148,4,6,0,False,False,False,False,True,False,False,False,False,False,True,False
0.7613654684496409,0.6416269897910202,102,6,3,0,False,False,False,False,False,False,True,False,False,True,False,False
0.37411782965971163,0.40081331469876935,95,3,1,0,False,False,False,False,False,False,True,False,False,False,True,False
0.2584357139394736,0.6982535856104783,101,2,8,0,False,False,False,False,False,False,True,False,False,False,False,True
0.8078732983932322,0.8516853967066059,151,5,4,1,False,False,False,False,False,False,False,False,True,True,False,False
0.38128928701305,0.8939611918688632,127,3,8,1,False,False,False,False,False,False,True,False,False,False,False,True
0.9229975565386045,0.9276381959835306,269,2,4,0,False,False,False,True,False,False,False,False,False,False,True,False
0.8565693803372127,0.6926313209892216,267,5,4,1,False,False,True,False,False,False,False,False,False,False,True,False
0.8628762965583296,0.7783817143177902,186,2,4,1,False,False,False,True,False,False,False,False,False,False,False,True
0.7944127534502435,0.44771182797789927,287,5,6,0,False,False,False,True,False,False,False,False,False,False,False,True
0.892793281397263,0.69282293456905,212,5,9,1,False,False,False,False,True,False,False,False,False,True,False,False
0.8251722029603081,0.4928894529230412,287,5,5,1,False,False,True,False,False,False,False,False,False,False,False,True
0.6422602272172558,0.6217858705735129,86,2,8,1,False,False,False,False,True,False,False,False,False,False,False,True
0.36624044672367684,0.5975831877187596,130,5,8,0,False,False,False,False,False,False,True,False,False,False,True,False
0.8993882738927341,0.6541243463449049,144,3,4,1,False,False,False,False,False,False,True,False,False,False,True,False
0.8565432604958727,0.7429819707844796,88,6,9,0,False,False,False,True,False,False,False,False,False,False,False,True
0.5255913899894906,0.9417259882377975,161,6,9,0,False,False,False,True,False,False,False,False,False,False,False,True
0.13517081740175968,0.6366907788085032,124,5,5,0,False,False,False,False,False,False,True,False,False,False,True,False
0.6746893546617221,0.9886787174269305,201,6,6,1,False,False,False,False,False,True,False,False,False,True,False,False
0.14553716830892358,0.8554168288307217,254,6,5,1,False,False,False,False,False,False,False,False,True,True,False,False
0.9336519656635665,0.70688862807303,274,5,3,1,True,False,False,False,False,False,False,False,False,True,False,False
0.9654681309627763,0.7864158622671664,231,5,8,0,False,True,False,False,False,False,False,False,False,True,False,False
0.2705411313096438,0.4613345026791667,299,3,9,1,False,False,False,False,False,False,False,True,False,False,True,False
0.7087504402494189,0.9067129187881929,89,4,4,0,False,False,True,False,False,False,False,False,False,False,False,True
0.1830421041064865,0.7494144730383796,152,2,9,1,False,False,False,False,True,False,False,False,False,True,False,False
0.7565652357158099,0.9916404881257611,284,5,9,0,False,False,True,False,False,False,False,False,False,False,True,False
0.4125588995374071,0.7818572462517095,127,5,7,1,False,False,False,False,False,False,True,False,False,False,False,True
0.7129451005574008,0.900466949959795,242,6,8,1,True,False,False,False,False,False,False,False,False,True,False,False
0.43558885828196003,0.8798576456771439,261,3,3,1,False,False,False,False,False,False,False,True,False,False,False,True
0.23101075884991218,0.6072766908809613,166,6,5,0,False,False,False,True,False,False,False,False,False,True,False,False
0.46549898245230215,0.555766375139927,190,5,3,0,False,False,False,True,False,False,False,False,False,False,False,True
0.20140617397131103,0.658296150058906,288,5,7,1,False,False,False,False,True,False,False,False,False,True,False,False
0.6191949474792512,0.6803448066453023,278,6,6,0,False,True,False,False,False,False,False,False,False,True,False,False
0.1368563789345318,0.5440508211619863,95,5,3,0,True,False,False,False,False,False,False,False,False,False,False,True
0.5745877116398738,0.9367587240105831,132,4,9,0,False,False,False,False,True,False,False,False,False,False,False,True
0.8977317823859867,0.7255287173803876,119,2,1,1,False,False,False,False,False,False,False,True,False,False,False,True
0.8540859431074265,0.9870666352921418,179,2,3,1,False,False,False,False,False,False,False,True,False,False,True,False
0.894503529663847,0.886010666827758,99,2,7,1,False,False,False,False,False,False,False,True,False,False,True,False
0.9298439219143966,0.7334229162351675,295,4,3,0,False,False,False,True,False,False,False,False,False,False,False,True
0.19407509908812481,0.9682241668866155,148,5,3,1,False,False,False,False,False,True,False,False,False,False,True,False
0.21587248258814176,0.7029248890571842,124,6,2,0,True,False,False,False,False,False,False,False,False,True,False,False
0.6013061256818157,0.9322639075112022,85,3,9,0,False,True,False,False,False,False,False,False,False,False,False,True
0.9045754015819863,0.6148868687174833,299,5,4,1,True,False,False,False,False,False,False,False,False,False,True,False
0.9769145108716276,0.6271854300424564,276,4,6,1,True,False,False,False,False,False,False,False,False,False,False,True
0.14163572560599996,0.6508784097825586,256,4,2,1,False,False,False,False,False,False,False,False,True,True,False,False
0.42019667578059416,0.7279753875659477,118,2,9,0,True,False,False,False,False,False,False,False,False,True,False,False
0.2916048291939941,0.7320941621192945,181,5,7,0,False,False,False,False,True,False,False,False,False,False,True,False
0.7803692640381232,0.6978393530062506,209,2,5,1,False,False,False,False,False,False,False,False,True,True,False,False
0.6761744816833287,0.5836005841499005,186,3,7,0,False,False,False,False,False,True,False,False,False,False,False,True
0.20789922833546087,0.9563238788744987,118,2,4,1,False,False,False,False,True,False,False,False,False,False,True,False
0.5351698606284744,0.7531516584095526,197,3,7,1,True,False,False,False,False,False,False,False,False,False,False,True
0.7168964701341622,0.644643529714957,228,4,2,1,False,False,True,False,False,False,False,False,False,False,False,True
0.8011048545316339,0.7907061764461709,247,2,7,1,False,False,False,True,False,False,False,False,False,False,False,True
0.11804743880560768,0.860780054685883,161,2,4,1,False,False,False,False,False,False,True,False,False,True,False,False
0.9014226165855008,0.9764368529369458,133,6,4,1,False,True,False,False,False,False,False,False,False,False,False,True
0.612353244655472,0.6997294973605496,189,4,1,0,False,True,False,False,False,False,False,False,False,True,False,False
0.8307182034639142,0.4672591062104553,91,6,3,0,False,False,False,False,True,False,False,False,False,False,False,True
0.8271442270128551,0.6644594808619249,288,3,5,1,False,True,False,False,False,False,False,False,False,True,False,False
0.27086739424387224,0.6873823368720828,244,3,5,1,False,False,False,False,False,False,False,False,True,True,False,False
0.1991549082282698,0.9381964469114044,189,4,2,0,False,False,False,False,False,False,False,True,False,True,False,False
0.749158542076444,0.6368804610777719,117,3,4,0,False,False,True,False,False,False,False,False,False,False,False,True
0.24078422693945717,0.971994558932283,222,4,1,1,False,False,False,False,False,False,True,False,False,False,False,True
0.8649437422642514,0.6910791446286009,86,3,9,1,False,True,False,False,False,False,False,False,False,True,False,False
0.7535705354758946,0.9842683005873574,157,5,1,0,False,True,False,False,False,False,False,False,False,False,False,True
0.8576428279287363,0.40491899267857734,257,2,6,1,False,False,False,False,True,False,False,False,False,True,False,False
0.36911141164841144,0.939289224883808,144,5,7,0,True,False,False,False,False,False,False,False,False,False,False,True
0.3849382543695121,0.9586722711660104,181,4,3,1,False,False,False,True,False,False,False,False,False,True,False,False
0.7040994007116859,0.976612561459128,274,4,1,0,False,False,False,False,False,True,False,False,False,True,False,False
0.1283013595530528,0.4078459205047689,180,5,7,1,False,False,False,False,False,False,True,False,False,False,True,False
0.7538470717036804,0.5030205019301854,123,2,3,1,True,False,False,False,False,False,False,False,False,False,False,True
0.8522047637691411,0.7922587018559417,110,2,6,1,False,False,False,True,False,False,False,False,False,False,False,True
0.4736472279436936,0.4152836150410643,250,6,6,0,False,False,False,True,False,False,False,False,False,False,True,False
0.7883909470796218,0.43816539770590046,156,3,4,1,False,False,False,False,True,False,False,False,False,True,False,False
0.25714982528403574,0.5326473242160652,127,6,6,0,False,False,True,False,False,False,False,False,False,True,False,False
0.3900343544375362,0.7074638612463305,161,2,4,0,False,True,False,False,False,False,False,False,False,False,True,False
0.9768744667994297,0.7275415355600845,206,5,8,0,False,True,False,False,False,False,False,False,False,False,True,False
0.9876953562041136,0.4205566736761026,288,3,9,0,True,False,False,False,False,False,False,False,False,True,False,False
0.5613445477194292,0.5022203504689187,288,5,2,1,False,False,False,False,False,True,False,False,False,False,False,True
0.9408428123174892,0.6998234040007931,268,6,7,1,False,False,False,False,False,False,False,False,True,False,True,False
0.5704576102511691,0.7563643725660432,282,4,9,1,False,False,False,False,False,False,False,True,False,False,True,False
0.36242931534504164,0.48904101789172927,163,5,9,0,True,False,False,False,False,False,False,False,False,False,True,False
0.3402093592888947,0.6393048471681824,89,6,5,1,False,False,False,False,False,False,False,False,True,False,True,False
0.9365551348313339,0.9426408619101714,108,6,1,0,False,False,False,False,False,False,False,True,False,False,True,False
0.2552017500764732,0.9993395722277032,127,6,6,0,False,False,False,True,False,False,False,False,False,False,True,False
0.6216692123816364,0.9923286728986848,288,4,8,0,False,False,False,False,False,True,False,False,False,True,False,False
0.5999725612564477,0.9290047061721234,269,4,1,1,True,False,False,False,False,False,False,False,False,True,False,False
0.7656595161876955,0.6367960527699674,195,4,2,0,False,False,False,True,False,False,False,False,False,False,True,False
0.5493186167722973,0.8119445752448705,92,3,1,1,False,False,False,False,False,False,False,False,True,True,False,False
0.3450570946373208,0.6499553366705192,251,4,5,1,True,False,False,False,False,False,False,False,False,False,False,True
0.2524568496684207,0.7891162160945218,126,4,2,1,True,False,False,False,False,False,False,False,False,False,False,True
0.6587369231553026,0.58565948258169,182,4,4,0,False,False,False,False,True,False,False,False,False,False,True,False
0.7470916811679098,0.7637213521661992,271,5,1,1,False,False,False,False,False,False,True,False,False,False,False,True
0.6125691508138293,0.7142550979317099,170,4,7,0,False,False,False,True,False,False,False,False,False,False,False,True
0.7645161494090753,0.41468815948792,132,3,8,0,True,False,False,False,False,False,False,False,False,True,False,False
0.22736908220496413,0.8744217422476682,297,6,5,0,False,True,False,False,False,False,False,False,False,True,False,False
0.8942231754488219,0.4071386993470934,171,5,2,0,False,True,False,False,False,False,False,False,False,True,False,False
0.6241559575676527,0.5758935653519811,156,2,8,1,False,False,False,False,False,False,True,False,False,True,False,False
0.21415953420333744,0.4035544392724014,283,4,1,1,True,False,False,False,False,False,False,False,False,False,False,True
0.5157326837851616,0.6257208479771189,123,6,7,1,False,False,False,False,False,False,True,False,False,False,True,False
0.8603125640793203,0.43789631689848363,235,6,1,1,False,False,False,False,False,False,True,False,False,True,False,False
0.9078059741078441,0.9481065800987447,81,5,6,0,False,False,False,False,False,False,False,False,True,False,False,True
0.33818455449888535,0.6494075770977212,180,2,6,0,False,False,False,False,False,False,False,False,True,True,False,False
0.7401392422394077,0.675697464918646,136,3,5,0,False,False,True,False,False,False,False,False,False,False,False,True
0.18998672273539902,0.609910141654513,136,6,2,0,False,False,False,True,False,False,False,False,False,True,False,False
0.13019128427094204,0.7765036925210598,113,6,2,1,False,False,False,False,False,False,False,True,False,False,True,False
0.6043590584379485,0.8706448699709223,294,6,9,1,False,False,False,False,False,False,True,False,False,True,False,False
0.7253448213953133,0.7888880458293868,137,6,5,0,False,False,False,False,False,False,False,False,True,False,True,False
0.8162080580588518,0.8489242710370766,259,5,5,0,False,False,False,False,False,True,False,False,False,True,False,False
0.4061946146098012,0.9435841981055563,236,2,7,0,False,False,True,False,False,False,False,False,False,True,False,False
0.1058728693859983,0.9181279190028572,114,6,6,0,True,False,False,False,False,False,False,False,False,True,False,False
0.5315673134002185,0.8044350716522175,154,3,2,1,False,False,False,True,False,False,False,False,False,False,False,True
0.11426819083621029,0.5287827777426571,255,3,1,0,True,False,False,False,False,False,False,False,False,False,False,True
0.18278605960371996,0.7826217106251573,112,4,5,1,False,False,True,False,False,False,False,False,False,False,True,False
0.3940201202785736,0.7036498574443066,194,6,4,1,False,False,False,False,True,False,False,False,False,False,True,False
0.49345484460415945,0.830331538606252,154,6,3,0,False,True,False,False,False,False,False,False,False,False,False,True
0.3515224971066837,0.8997589890357489,152,6,2,0,False,False,False,True,False,False,False,False,False,False,True,False
0.623678739854237,0.8456328983118504,157,6,2,1,False,True,False,False,False,False,False,False,False,False,True,False
0.14981481029628568,0.9079367019767711,88,6,4,1,False,False,False,False,False,True,False,False,False,False,False,True
0.23012173921562626,0.43831982400461433,127,3,2,0,True,False,False,False,False,False,False,False,False,False,False,True
0.7257325606798902,0.4189720229424784,146,2,4,1,False,False,False,False,True,False,False,False,False,False,False,True
0.22792676823812597,0.5551003406197563,290,2,3,0,False,False,False,False,False,True,False,False,False,False,False,True
0.6757976814133801,0.940399650465177,243,4,9,0,False,False,False,False,False,False,False,True,False,True,False,False
0.149216158678029,0.8941955505903842,278,3,7,1,True,False,False,False,False,False,False,False,False,False,False,True
0.4666440512072264,0.809636378677187,198,6,3,1,False,False,True,False,False,False,False,False,False,False,True,False
0.25966852310906413,0.8204552004638296,299,2,8,0,False,False,False,False,True,False,False,False,False,True,False,False
0.1986726542816678,0.8360022815549275,251,5,9,0,False,False,False,True,False,False,False,False,False,True,False,False
0.6103295051511047,0.9655616202908481,289,5,7,1,False,False,False,False,True,False,False,False,False,False,True,False
0.9355021948050596,0.8993146913845346,267,5,6,1,True,False,False,False,False,False,False,False,False,True,False,False
0.14930834313119395,0.7740342322162286,270,6,4,1,False,False,False,False,False,False,False,False,True,False,True,False
0.47939882339623086,0.7994292611542844,212,6,5,1,False,False,False,False,False,True,False,False,False,True,False,False
0.7367818939708993,0.5282441572366732,294,4,8,0,False,False,False,False,True,False,False,False,False,True,False,False
0.5164190485190443,0.7943912950937635,198,4,3,0,False,True,False,False,False,False,False,False,False,False,True,False
0.8258463514947207,0.6548074074510751,165,4,2,0,False,False,False,False,False,True,False,False,False,False,True,False
0.2616807842777185,0.4917771223634463,297,5,3,1,False,True,False,False,False,False,False,False,False,False,True,False
0.9636347845249664,0.8838416915479446,185,6,7,1,False,False,False,False,True,False,False,False,False,False,True,False
0.4466463649952864,0.7061482598818873,155,5,8,0,False,False,False,False,False,False,False,False,True,False,False,True
0.40741266964984757,0.9864550250136529,119,4,1,1,False,False,False,False,False,True,False,False,False,False,False,True
0.8871452150528493,0.569007612684715,98,6,7,1,False,False,True,False,False,False,False,False,False,False,True,False
0.60748032870259,0.688402067383046,126,3,9,1,False,False,False,False,False,True,False,False,False,False,False,True
0.5647999077125394,0.668797272801321,144,2,3,1,False,False,False,True,False,False,False,False,False,False,True,False
0.7542801275755878,0.47246771345954724,274,2,3,1,False,False,False,False,True,False,False,False,False,False,True,False
0.6218508144529813,0.6556691672984677,298,4,8,1,False,False,False,False,False,False,False,True,False,True,False,False
0.2462640802814038,0.572532073852555,225,5,4,0,True,False,False,False,False,False,False,False,False,False,True,False
0.7067778605784367,0.49619228282016065,257,3,8,0,False,False,False,False,False,False,True,False,False,False,True,False
0.22012199135391564,0.5692933504216836,109,6,5,0,False,False,False,False,False,False,False,True,False,False,True,False
0.8252719348006557,0.5399510147598352,205,5,3,0,False,True,False,False,False,False,False,False,False,False,True,False
0.9907629379410439,0.8404441186035267,145,4,4,1,False,False,True,False,False,False,False,False,False,True,False,False
0.43964886247729873,0.4184651069554961,84,5,4,0,False,False,True,False,False,False,False,False,False,False,True,False
0.5002803083818114,0.7704776487479328,172,4,8,0,False,False,False,False,False,False,False,False,True,True,False,False
0.14179028993453108,0.856396805214164,176,2,6,0,False,False,False,True,False,False,False,False,False,False,True,False
0.11235986927432046,0.6884340738813839,249,2,7,0,True,False,False,False,False,False,False,False,False,True,False,False
0.9292774013886949,0.9589389880047511,291,5,9,1,False,False,False,False,False,False,False,True,False,False,False,True
0.21576165439527284,0.8247284171419211,173,3,6,1,False,False,False,False,False,False,True,False,False,True,False,False
0.5012008728035233,0.8487541907868503,185,6,3,0,False,False,False,False,False,True,False,False,False,True,False,False
0.8338191614700053,0.5181600924645222,212,4,3,0,False,False,False,False,False,False,False,False,True,False,True,False
0.9003868839354876,0.866377345503444,257,6,3,1,False,False,True,False,False,False,False,False,False,True,False,False
0.5674579167551209,0.899256841649869,164,2,2,1,False,False,False,False,False,False,True,False,False,True,False,False
0.6085292724783549,0.6167598330435937,137,3,1,0,False,False,True,False,False,False,False,False,False,False,True,False
0.7027155752169453,0.5280178408197828,158,3,1,1,False,False,False,False,True,False,False,False,False,False,False,True
0.9652442231293438,0.63103040752217,291,6,4,1,False,False,False,False,False,False,False,False,True,False,False,True
0.6424029648500545,0.8437647814000824,87,2,3,0,False,False,False,False,False,True,False,False,False,False,False,True
0.6035277335107117,0.6505834035212217,238,6,5,1,False,True,False,False,False,False,False,False,False,True,False,False
0.11308072173939161,0.8419911251348728,91,5,9,0,False,False,False,False,False,False,False,False,True,False,True,False
0.17285473182012046,0.4681387245865226,228,3,8,0,True,False,False,False,False,False,False,False,False,False,False,True
0.6194544639615966,0.8836070262930906,173,3,9,1,False,False,False,False,False,True,False,False,False,False,False,True
0.9426163490264828,0.5519244889854145,269,5,5,1,False,False,False,False,False,False,False,True,False,False,False,True
0.8800222135594555,0.5493573926287563,170,2,8,1,False,False,False,False,False,False,False,False,True,False,False,True
0.9843210306929842,0.7542285791223164,297,3,4,1,False,False,False,False,False,True,False,False,False,False,True,False
0.5750506338051466,0.4420708274481938,112,4,5,1,False,False,False,False,False,False,False,True,False,False,False,True
0.8091378445939902,0.4157786360108012,233,4,3,1,False,False,False,False,False,False,False,False,True,True,False,False
0.8563602983404064,0.5566171991760696,297,2,5,0,False,False,False,False,False,False,True,False,False,True,False,False
0.6832284915977755,0.7228405304408936,179,5,3,1,False,True,False,False,False,False,False,False,False,False,True,False
0.4048749137930565,0.9445698317351363,247,6,5,0,False,False,False,False,False,False,True,False,False,False,False,True
0.522980591192015,0.9078611057843842,272,2,5,1,True,False,False,False,False,False,False,False,False,False,False,True
0.8721253650192109,0.6942678759525853,266,6,6,1,False,False,False,False,False,True,False,False,False,True,False,False
0.3686931333839476,0.42223119621609567,94,2,9,1,False,False,False,False,False,False,False,True,False,False,True,False
0.9313688181399836,0.7211516407775855,193,4,1,1,False,False,False,False,True,False,False,False,False,True,False,False
0.3068257072803986,0.8228773599551773,208,5,6,1,False,False,False,False,False,False,False,False,True,False,True,False
0.7745647736411027,0.6034987195150203,90,4,1,0,False,False,False,False,True,False,False,False,False,False,True,False
0.6675033109111645,0.46663798196899287,134,5,6,0,False,False,False,False,False,False,False,False,True,False,True,False
0.7746394970086861,0.5671407719233956,81,6,2,0,True,False,False,False,False,False,False,False,False,True,False,False
0.4936128151893353,0.8629533186806884,144,2,8,1,False,False,False,False,True,False,False,False,False,False,True,False
0.9393769562985861,0.610746299369997,251,3,3,1,False,False,False,False,False,False,False,True,False,True,False,False
0.6692249821703297,0.8871888944114261,95,3,6,1,False,False,False,True,False,False,False,False,False,True,False,False
0.35946622409883067,0.5917128710844854,229,5,6,0,False,False,False,False,False,False,True,False,False,False,False,True
0.6746095635869294,0.4981330230482909,185,5,4,0,False,False,False,False,False,False,False,True,False,True,False,False
0.35813417248632806,0.6615090157081649,225,4,5,1,False,False,True,False,False,False,False,False,False,True,False,False
0.3642691525838868,0.6713647073734834,254,3,2,0,True,False,False,False,False,False,False,False,False,False,False,True
0.4596386604587811,0.40966493112960223,288,4,8,1,False,True,False,False,False,False,False,False,False,False,False,True
0.8671873758122071,0.4702270436237957,109,6,7,1,False,False,False,False,False,False,False,False,True,False,False,True
0.5502680869545928,0.5109556112636905,89,3,6,0,False,False,False,False,False,False,False,True,False,False,True,False
0.7110107580071867,0.46815239042720497,265,6,7,0,False,False,False,False,True,False,False,False,False,False,True,False
0.45277096624701674,0.6049156452528183,141,2,1,0,False,False,False,True,False,False,False,False,False,False,False,True
0.3372448958261933,0.9787737133702108,164,4,5,0,False,False,True,False,False,False,False,False,False,False,True,False
0.9591761446446082,0.7055335229962467,287,5,7,1,False,False,False,False,True,False,False,False,False,False,False,True
0.6432231224107563,0.7765336143223879,213,3,1,1,False,False,False,False,False,False,True,False,False,False,True,False
0.9405562047244465,0.6138318871138169,146,4,2,0,False,False,False,True,False,False,False,False,False,True,False,False
0.2830717019784835,0.5940926569858876,120,5,9,0,False,False,False,False,False,True,False,False,False,False,True,False
0.2322047475216395,0.41388806314900506,250,2,3,0,False,False,False,False,False,True,False,False,False,False,True,False
0.8702406164115133,0.7002001934056135,292,3,6,0,False,False,False,False,False,True,False,False,False,True,False,False
0.7128254913555263,0.6901654040509998,284,6,7,1,True,False,False,False,False,False,False,False,False,False,False,True
0.2679206493282772,0.49469843570867383,97,2,9,1,False,False,False,False,False,False,False,True,False,False,True,False
0.342423730597184,0.8585944001240222,137,5,5,1,False,False,False,False,False,False,False,False,True,False,True,False
0.82059754737278,0.6956045981866017,139,3,4,1,False,False,False,False,False,False,False,True,False,True,False,False
0.5084817579963425,0.603396382096944,167,3,2,1,False,False,True,False,False,False,False,False,False,True,False,False
0.7034864558554818,0.4881453454137562,106,2,3,1,False,False,False,False,False,False,False,True,False,True,False,False
0.3865168199224098,0.7312964961826074,147,3,5,1,False,False,False,False,False,False,False,True,False,True,False,False
0.44310695749738904,0.8516902156532858,101,5,2,0,False,False,False,False,False,False,True,False,False,False,False,True
0.9916413027607945,0.569199611610983,231,2,4,1,False,False,False,False,False,False,False,False,True,False,True,False
0.32285537845724666,0.5312766109460335,119,6,1,0,False,False,False,False,False,False,False,True,False,False,True,False
0.5558107393328626,0.7131609784387463,188,2,4,0,False,False,False,False,False,False,False,False,True,False,True,False
0.859962108871479,0.4932059815060102,153,2,7,0,False,True,False,False,False,False,False,False,False,False,True,False
0.31530089229927216,0.799968031956571,145,6,3,1,False,False,False,False,False,True,False,False,False,False,False,True
0.4736923810158976,0.7632061767665383,247,5,8,1,False,False,False,False,True,False,False,False,False,False,True,False
0.6535821586329895,0.4522492297548572,85,4,6,1,False,False,False,False,False,False,True,False,False,False,False,True
0.5330693363275922,0.42191222762882435,191,4,6,1,False,False,False,False,False,True,False,False,False,False,False,True
0.5135520399132857,0.7721731915531509,97,6,1,0,False,False,False,False,False,False,False,False,True,True,False,False
0.4262587581899112,0.5765762643932445,160,5,5,1,False,False,False,False,False,True,False,False,False,True,False,False
0.6279816949974326,0.45186745190403915,181,3,3,0,False,False,False,False,False,False,False,True,False,False,True,False
0.6619354281312493,0.8556572229738919,294,6,1,1,False,False,False,False,True,False,False,False,False,False,False,True
0.6879605868112263,0.5884264018105865,189,4,8,1,False,False,False,False,False,False,False,True,False,True,False,False
0.16333129711542638,0.6757597297829341,109,5,7,0,False,False,True,False,False,False,False,False,False,False,False,True
0.667930758140844,0.5420877564722616,201,2,7,0,False,False,False,False,False,False,False,True,False,True,False,False
0.9579134609031096,0.7763902470147788,228,5,4,0,False,False,False,False,True,False,False,False,False,False,False,True
0.5868876119752753,0.5808930492126156,141,5,6,1,False,False,False,True,False,False,False,False,False,False,True,False
0.7437403742583198,0.9808125767365771,217,4,9,1,False,True,False,False,False,False,False,False,False,False,True,False
0.601059076983296,0.821768529170144,199,4,3,0,False,False,False,False,False,False,False,False,True,False,False,True
0.8692665567327809,0.4820333658240795,186,3,9,1,False,True,False,False,False,False,False,False,False,True,False,False
0.936624785137812,0.6500169038040801,220,3,4,0,False,False,True,False,False,False,False,False,False,True,False,False
0.2657979093667234,0.6312526598379271,155,6,5,1,False,True,False,False,False,False,False,False,False,False,True,False
0.49317403290141393,0.7205482664322298,88,2,7,0,False,False,False,False,False,True,False,False,False,False,True,False
0.45314389083944917,0.9051584046875519,275,3,6,0,False,False,False,False,False,False,True,False,False,False,True,False
0.4646936109693508,0.7500532091098011,118,4,8,1,False,False,False,False,True,False,False,False,False,True,False,False
0.2129717631050883,0.4369340065599996,103,5,8,0,False,False,False,False,False,False,True,False,False,True,False,False
0.8322541533826474,0.7932494180817131,204,6,8,1,False,False,False,False,True,False,False,False,False,False,True,False
0.13218961871344173,0.4049591787675151,197,3,3,1,False,False,False,False,False,False,False,False,True,False,False,True
0.5754039469544412,0.8679762763242358,113,5,6,0,False,True,False,False,False,False,False,False,False,True,False,False
0.6956905492402221,0.7999816434467453,140,5,7,0,False,False,False,False,False,False,False,False,True,False,True,False
0.28672249425298946,0.5852713950115516,248,3,9,1,False,False,False,False,False,False,False,True,False,False,False,True
0.9152651728889161,0.5754650827537094,212,2,4,1,False,False,False,False,False,False,False,True,False,True,False,False
0.8546942863223138,0.8789637979277833,158,2,5,0,False,False,False,False,False,False,True,False,False,False,False,True
0.5239753565355327,0.8700020151547723,129,6,8,0,True,False,False,False,False,False,False,False,False,False,False,True
0.47003403910612485,0.6113814126260559,211,2,1,0,True,False,False,False,False,False,False,False,False,True,False,False
0.31291113268999005,0.5793686368478682,130,6,6,1,True,False,False,False,False,False,False,False,False,False,True,False
0.7569939021804672,0.735894873329674,131,4,4,1,False,False,True,False,False,False,False,False,False,False,False,True
0.21856941966876775,0.40501939599048653,201,3,5,1,False,False,False,False,False,True,False,False,False,False,True,False
0.7122139784594047,0.4496002227919254,246,5,5,0,False,False,False,False,False,True,False,False,False,True,False,False
0.8582112875065722,0.4757017540892421,87,6,2,0,False,False,False,False,False,False,False,True,False,False,False,True
0.3056244183253214,0.5112470906963046,192,2,8,1,True,False,False,False,False,False,False,False,False,False,False,True
0.8797846626088806,0.7072108760052815,124,6,2,1,False,False,False,False,True,False,False,False,False,False,False,True
0.12999087949555763,0.9953451489166733,167,6,4,0,False,False,False,False,False,False,False,True,False,False,False,True
0.9215086468478728,0.791568041048412,107,2,5,1,False,False,False,False,False,False,False,False,True,False,False,True
0.20652600506616822,0.4367792766695342,198,2,1,0,True,False,False,False,False,False,False,False,False,True,False,False
0.6811832601442294,0.7153476244373451,186,3,6,0,False,False,False,False,False,False,False,True,False,False,False,True
0.32507422202254765,0.6979871274337026,106,5,2,0,True,False,False,False,False,False,False,False,False,True,False,False
0.8528971520526524,0.4865006894908297,272,3,5,1,False,False,True,False,False,False,False,False,False,False,True,False
0.5610703248239198,0.9521634212814446,241,3,6,1,False,False,False,False,False,False,True,False,False,True,False,False
0.2217170721218512,0.6644591486052214,160,2,8,0,False,False,False,True,False,False,False,False,False,False,False,True
0.6138924141933806,0.9967354843658438,180,2,9,0,True,False,False,False,False,False,False,False,False,False,True,False
0.4670943491772849,0.6520433771512986,141,5,6,1,False,False,False,False,False,False,False,False,True,True,False,False
0.695303034951791,0.7647746216101656,141,6,5,0,False,False,False,False,False,False,False,False,True,True,False,False
0.8937129562871136,0.46285752187086404,245,3,4,1,False,False,False,False,False,False,True,False,False,True,False,False
0.4684502180650766,0.6725366942841216,105,5,2,1,False,True,False,False,False,False,False,False,False,False,False,True
0.3608926115804737,0.543259536402384,200,3,2,1,False,False,False,False,False,False,False,False,True,False,False,True
